Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Andorra,AND,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75,2.56,2.5,2.34,2.29,2.22,2.05,2.04,2.17,2.21,2.26,2.14,2.28,2.32,2.2,2.16,2.12,2.12,2.19,2.11,1.92,1.89,1.81,..
Andorra,AND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,69.8128559804719,72.7969348659004,73.1623931623932,73.1623931623932,90.2564102564103,88.0952380952381,88.1481481481482,88.1481481481482,87.6388888888889,73.8186462324393,89.7014925373134,86.9727047146402,86.9727047146402,86.5432098765432,86.0122699386503,86.6910866910867,86.2068965517241,82.6552462526767,88.70116156283,93.6842105263158,93.717277486911,93.75,89.9805447470817,76.3525305410122,80.4248861911988,66.9662921348315,63.1141868512111,62.0879120879121,64.7592067988669,62.2055137844612,78.405017921147,79.6482412060301,80.6110102843315,77.6188995958968,75.4090471607315,65.3431890179514,67.9574233804368,70.9078039285082,60.7994842037395,58.0209347614411,53.1751054852321,53.1749283080705,..,..,..,..,..,..,..,..
Angola,AGO,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,30.1871440195281,27.2030651340996,26.8376068376068,26.8376068376068,9.74358974358974,11.9047619047619,11.8518518518519,11.8518518518519,12.3611111111111,26.1813537675607,10.2985074626866,13.0272952853598,13.0272952853598,13.4567901234568,13.9877300613497,13.3089133089133,13.7931034482759,17.3447537473233,11.29883843717,6.31578947368421,6.282722513089,6.25,10.0194552529183,23.6474694589878,19.5751138088012,33.0337078651685,36.8858131487889,37.9120879120879,35.2407932011331,37.7944862155388,21.594982078853,20.3517587939699,19.3889897156685,22.3811004041032,24.5909528392685,34.6568109820486,32.0425766195632,29.0921960714918,39.2005157962605,41.9790652385589,46.8248945147679,46.8250716919295,..,..,..,..,..,..,..,..
Angola,AGO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,30.1871440195281,27.2030651340996,26.8376068376068,26.8376068376068,9.74358974358974,11.9047619047619,11.8518518518519,11.8518518518519,12.3611111111111,26.1813537675607,10.2985074626866,13.0272952853598,13.0272952853598,13.4567901234568,13.9877300613497,13.3089133089133,13.7931034482759,17.3447537473233,11.29883843717,6.31578947368421,6.282722513089,6.25,10.0194552529183,23.6474694589878,19.5751138088012,33.0337078651685,36.8858131487889,37.9120879120879,35.2407932011331,37.7944862155388,21.594982078853,20.3517587939699,19.3889897156685,22.3811004041032,24.5909528392685,34.6568109820486,32.0425766195632,29.0921960714918,39.2005157962605,41.9790652385589,46.8248945147679,46.8250716919295,..,..,..,..,..,..,..,..
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Angola,AGO,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-187.075366914788,-176.525498954844,-173.974390517597,-166.830016687007,-130.490939691978,-145.520957591765,-147.653491946298,-124.340308114205,-129.536934935785,-177.162712311364,-203.69559765004,-215.487057463691,-263.269770887141,-331.783550046493,-403.089252529376,-394.395232764759,-387.018022299596,-397.266037863952,-440.718544685688,-386.724353281047,-418.093192540974,-472.406507849653,-507.334018380659,-520.232164701751,-542.370708114417,-519.352405948731,-504.159001757244,-475.111255280346,-550.714185301334,-501.436655943393,-555.809535409895,-735.864294703601,-759.628788823642,-858.188815303372,-885.245940803771,-764.549421482873,-703.772381443532,-619.053894591281,-589.506131357009,-594.546142867359,-540.997471229649,..,..,..,..,..,..,..,..,..
Angola,AGO,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.77,3.74,3.41,3.56,3.23,2.64,2.65,2.55,2.51,2.77,2.65,2.65,2.78,2.65,2.29,2.72,2.59,2.65,2.47,2.66,2.8,3.1,..,..
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,638.078757764388,602.21334463061,575.653345515773,548.673657173459,582.963319023738,570.678714095346,560.99444397453,544.497509189321,517.699523564019,512.686415905435,499.130217251011,510.29254166019,497.826509327429,492.441696201263,495.290016628778,489.330574498766,506.018736732735,501.021039663147,487.586399298374,489.093472548625,479.965982790335,463.829194896443,461.416516706369,455.725155901133,439.613387627586,446.78457941047,443.982288464328,448.230534904684,453.221400025474,472.276973683037,468.749178446103,436.773919413145,461.879996776463,474.572709823361,494.645657943,517.504370889681,522.335969469614,521.830428428821,550.839693734785,530.704374671802,540.218283215766,..,..,..,..,..,..,..,..,..
Angola,AGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,20.9261042279001,17.82626378517,16.8222447142506,14.22482628079,20.3840290081998,19.9556566271436,19.9630642352265,19.1593948140793,16.6165495845697,17.6234054770716,17.0652488118416,20.307574107072,19.8912888219892,20.3842360205843,22.0179649033579,22.1032510621213,25.4803884173733,25.4828610894249,24.0980759316387,24.9646618214416,24.4396830159153,22.7801963282831,23.498096951988,23.8744737221415,22.1248654389638,24.7144129205662,25.2200519176355,26.6792999769536,28.1478041542876,31.7214241193656,31.5616371865686,27.0837714677975,31.6746743551437,34.7424758172093,37.9607595728901,41.7993312438043,42.9925150346511,43.8497838995534,48.0100597690859,46.5085539184957,48.3055930097329,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.6076653236411,14.4074616838228,13.4910829842377,9.90231143052932,9.89960084549422,11.393640571502,12.5720738287469,13.1991547306069,13.853299396661,13.4768061057742,13.5207851666245,13.4956517710447,14.6627625392439,13.9943619047994,15.0912818041123,17.9632752872636,18.2633045499146,19.5206772559289,20.0485118818815,18.6067838064135,18.518424519288,18.4485612055161,18.2473050257061,19.1272515928416,18.9749083333767,..,..,..,..,..,..,..,..,..
Angola,AGO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.4572091326323,69.4084788802762,74.1230337970905,100.98652289575,101.0141737639,87.7682592955602,79.5413719026555,75.762427247038,72.184969902623,74.2015572644877,73.9602018430455,74.0979403562803,68.1999723669785,71.4573488096693,66.2634236760132,55.6691351665151,54.7546035421436,51.227730825593,49.8790137588084,53.7438393654747,54.0002741031476,54.2047690798241,54.8026132402147,52.2814265889747,52.7011768610766,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.67,4,4.29,4.29,4.24,4.24,4.06,3.82,3.85,4.51,4.78,4.86,4.81,4.86,4.77,4.69,4.57,4.47,4.29,4.26,5,4.83,4.48,..
Antigua and Barbuda,ATG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1567.0489962896,..,..,..,..,..,..,..,..,..,..,..,..,..,1714.96080996964,1720.86771928502,1774.10550344896,1786.93821599922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.4512613181831,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3407953223327,16.0954939467842,17.3797542155692,18.608350781117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.3424706683994,..,..,..,..,..,..,..,..,..,..,..,..,..,65.1856686037802,62.1291899028545,57.5382130032756,53.7393136964485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.38321107126466,2.62197096374619,2.26114110154551,1.94924513466374,1.72616787483235,1.03056257954092,1.00877541582449,1.03301509450852,0.833288897499183,0.912666470456641,0.736118174203226,0.612186688411083,1.05339137835411,1.26642690338635,1.12475505604777,0.814318841259768,0.87514835693802,0.719844106829741,0.591935430759087,0.826269821382502,0.905884588007303,1.76123989061134,1.66366812148997,1.69426348533585,1.83126257669158,1.60440263757944,1.91643753471113,2.39299911201122,2.22694512836348,2.15940798148108,2.17047279629095,2.03027631582715,1.93451388234905,1.75657399583293,1.52824874633972,1.35518080792245,1.23121090815313,1.28166808519449,1.23132901364569,1.20552464504846,1.47946375253481,1.51388234999805,..,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,26.9683409106189,25.1097811218671,24.4865514263555,24.0988430332007,21.5068886492053,18.4671814832178,16.0594677255034,14.1149938749651,12.203962308642,10.1550872596191,9.19826141109226,8.12485182705023,7.57870495473321,7.87507384463829,7.33664596627957,7.4832525670267,7.17289317870086,6.62684679404163,5.7117510539973,5.33310722582268,5.26664896111394,5.0296265843983,5.24619912094025,5.1179828726169,4.7595180994848,4.79787922511813,4.3740073802595,4.48129638675115,3.63829118132215,3.79729440297209,3.74575163861857,4.30773889271252,3.95689205977301,3.94985905091724,3.1681479756053,3.096094752004,3.53511403676325,3.23769616555297,3.19879669536836,3.37887614145835,2.82499198265023,2.42992581018795,..,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,28.1585969496083,28.6653148413149,32.4612865071962,30.8759087337528,33.2255402366046,35.6947336673406,43.335886356515,41.1271293813694,38.7762060355914,39.2613859875252,41.374635805653,42.4859702270188,42.3295954117206,41.9967070057466,43.0842957911022,45.0790113651477,47.7755040643796,47.153356506688,48.2320912861684,51.2890286957174,51.7454966688732,51.5717482178473,51.898097636653,51.0432927339102,49.0254872579063,50.5635341379244,50.9120407078005,54.8455083017154,55.3959610037097,56.601260470085,57.7183832222072,60.3319467990311,61.2466615346684,61.0343540910612,61.4085518802323,60.8990535189388,61.5442289737549,61.56341588398,61.1164381471862,62.8145480678077,61.3770755133965,63.8473003045135,..,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,41.3863630427772,42.4994450473408,39.6875329391718,41.9725150726518,42.4379152136268,43.7040342441697,38.4923824764262,42.621373623426,47.0830547325364,48.5673722566681,47.5874965833206,47.6735032317889,47.9348202294612,47.7583042204978,47.3508151608395,45.5199292008349,35.8023509332696,36.5935288602429,35.7105986369457,32.2668958452705,31.8647524668532,31.4154672981498,30.9317894667527,32.3338927249078,34.3744063110886,34.1302519977144,34.4070688302395,31.8894528112618,33.0812631141848,32.4971514135884,31.5236077732091,27.4080126261345,26.4267611040164,26.8790933100815,27.0766836063676,24.2592709112216,22.7698101267259,22.8904888447965,24.0940013945421,22.7329079221262,23.0851715387939,20.4380752040611,..,..,..,..,..,..,..,..
Arab World,ARB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,71.9281710636502,73.7867308524019,74.4099605479136,74.7976689410683,77.3896233250637,80.4293304910512,82.8370442487657,84.7815180993039,86.692549665627,88.7414247146499,89.6982505631768,90.7716601472188,91.3178070195358,91.0214381296307,91.5598660079894,91.4132594072423,84.4530033545871,84.4667294737607,84.5346253538732,84.3821943623705,84.5161337237338,84.7484554066085,84.4935552248957,85.0714489441538,85.2311561456865,86.2981887732182,87.2355470727511,89.1279602249884,90.7041692462579,91.2578198651545,91.4124637917072,89.7702357409927,89.6079365210338,89.6700213969756,90.0134842329396,86.5135052380828,85.5452500086339,85.735572813971,86.441768555374,86.7529806349824,85.9417108047252,85.7992578585727,..,..,..,..,..,..,..,..
Arab World,ARB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395636689393318,0.00039638992666836,0.000354877356570196,0.000325944702714991,0.000308333760383697,0.000295113922689567,0.000280125967585447,0.000793813908481579,0.000735249963875098,0.00627082675371233,0.0495310623226034,0.0943712168066974,0.084305641744072,0.112647186847749,0.134365078450793,0.128855805764539,0.126848453299279,0.1644188230827,0.165379001704744,0.203470486764385,0.284971050433013,0.281047347048814,0.25299573863368,0.354141653832191,0.416864960491063,0.452669665455502,..,..,..,..,..,..,..,..
Arab World,ARB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3000000,3000000,27000000,227000000,459000000,436000000,613000000,775000000,808000000,846000000,1166000000,1262000000,1631000000,2515000000,2561000000,2436000000,3534000000,4457000000,5117000000,..,..,..,..,..,..,..,..
Arab World,ARB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-1463.65316924015,-1237.54297266148,-1291.04691608947,-1206.38528765262,-1024.31373160755,-970.372436480122,-795.301246142261,-570.328685432789,-376.905420928708,-307.489604264415,-307.037588467588,-256.996265248202,-302.588818955331,-275.802577186675,-296.353549669979,-300.579712831073,-331.876805392999,-317.169768141152,-308.63151764619,-300.617570248482,-282.05385730437,-279.416241489503,-270.325424116402,-276.436690553554,-291.77000116161,-282.560631079467,-296.436645893175,-267.794144286181,-238.098005637259,-256.861651116822,-258.618606259193,-255.422584345803,-238.909089657922,-224.676770107057,-214.992896087809,-182.798546833642,-178.609565845771,-186.096075188892,-180.638024912416,-178.499291141439,-164.539204700971,..,..,..,..,..,..,..,..,..
Arab World,ARB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.21384944037247,5.69697658243884,5.85471873955377,4.84388558304025,4.6189320977545,4.68743079057348,4.68673174373243,4.6909333883461,4.75674467103499,4.98983453796006,5.01750168616332,4.98354374729148,5.05226899883163,4.9317536625242,5.09164257652264,5.04849088982291,4.99350039109455,5.02224231821772,4.90665432115321,4.91999423121066,4.89911663676865,4.94158429094906,..,..
Arab World,ARB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,478.386042271642,501.481942176615,540.723338981326,576.213821154117,640.779534185986,741.170979354822,804.038217594043,894.771992740568,965.469331587845,1008.86420139227,1001.18169532512,1026.49732020638,1042.29937666032,1095.22560477171,1155.9108530988,1181.77360301109,1087.39650672004,1102.9926649542,1186.28508044384,1232.71060287174,1271.48126587596,1270.79752235684,1290.85534556196,1308.19589781846,1295.11705296969,1277.4983429987,1275.48613564517,1337.61889837235,1370.06397521967,1359.38353077537,1405.56310713753,1458.13914887001,1522.78280731579,1551.29887975604,1631.5645310444,1675.31539465182,1740.66146692475,1705.96421977227,1799.69157880424,1750.99666733719,1917.47142289106,..,..,..,..,..,..,..,..,..
Arab World,ARB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.5193700687693,85.7991706554729,86.8552185834082,87.5170123122302,88.7740485770486,90.2875998596354,91.372323295903,91.5737040912032,92.2448306294669,93.2632058568525,93.3849900401963,92.8790006808548,93.4155550854619,93.6718333593795,94.2890249197984,94.4086024489082,93.8556246349879,92.7423873376224,94.1493937612999,94.4699617806532,94.1589892635229,94.8709663546966,94.8639232975763,95.0069238303613,94.8558582530761,94.6478484479946,94.9938252828701,95.1990238360381,94.7807673193624,95.1920229910337,95.1913212103822,95.1701452703744,95.4492766145807,96.1258438420962,96.4667311060609,96.2159865409371,95.8911188066165,94.9643872535256,95.0193294858905,96.2270958486696,95.4783427936613,..,..,..,..,..,..,..,..,..
